Knot;Braid length;HOMFLY homology;Elapsed time;Bigint
12_930;13;t^2q^{-6}a^4 + 2tq^{-4}a^4 + tq^{-8}a^6 + 4q^{-2}a^4 + 4q^{-6}a^6 + 4t^{-1}a^4 + 7t^{-1}q^{-4}a^6 + t^{-1}q^{-8}a^8 + 4t^{-2}q^2a^4 + 11t^{-2}q^{-2}a^6 + 3t^{-2}q^{-6}a^8 + 2t^{-3}q^4a^4 + 11t^{-3}a^6 + 8t^{-3}q^{-4}a^8 + t^{-4}q^6a^4 + 11t^{-4}q^2a^6 + 9t^{-4}q^{-2}a^8 + t^{-4}q^{-6}a^{10} + 7t^{-5}q^4a^6 + 13t^{-5}a^8 + 2t^{-5}q^{-4}a^{10} + 4t^{-6}q^6a^6 + 9t^{-6}q^2a^8 + 4t^{-6}q^{-2}a^{10} + t^{-7}q^8a^6 + 8t^{-7}q^4a^8 + 3t^{-7}a^{10} + 3t^{-8}q^6a^8 + 4t^{-8}q^2a^{10} + t^{-9}q^8a^8 + 2t^{-9}q^4a^{10} + t^{-10}q^6a^{10};0:35.74;False
12_932;14;t^6q^{-2}a^{-4} + t^5a^{-4} + 3t^5q^{-4}a^{-2} + t^4q^2a^{-4} + 6t^4q^{-2}a^{-2} + 3t^4q^{-6} + 8t^3a^{-2} + 8t^3q^{-4} + t^3q^{-8}a^2 + 6t^2q^2a^{-2} + 16t^2q^{-2} + 3t^2q^{-6}a^2 + 3tq^4a^{-2} + 18t + 10tq^{-4}a^2 + 16q^2 + 16q^{-2}a^2 + q^{-6}a^4 + 8t^{-1}q^4 + 20t^{-1}a^2 + 3t^{-1}q^{-4}a^4 + 3t^{-2}q^6 + 16t^{-2}q^2a^2 + 7t^{-2}q^{-2}a^4 + 10t^{-3}q^4a^2 + 8t^{-3}a^4 + 3t^{-4}q^6a^2 + 7t^{-4}q^2a^4 + t^{-5}q^8a^2 + 3t^{-5}q^4a^4 + t^{-6}q^6a^4;10:13.64;False
12_933;14;t^7q^{-4}a^{-6} + 2t^6q^{-2}a^{-6} + 2t^6q^{-6}a^{-4} + 3t^5a^{-6} + 6t^5q^{-4}a^{-4} + t^5q^{-8}a^{-2} + 2t^4q^2a^{-6} + 13t^4q^{-2}a^{-4} + 4t^4q^{-6}a^{-2} + t^3q^4a^{-6} + 15t^3a^{-4} + 12t^3q^{-4}a^{-2} + 13t^2q^2a^{-4} + 19t^2q^{-2}a^{-2} + 2t^2q^{-6} + 6tq^4a^{-4} + 24ta^{-2} + 6tq^{-4} + 2q^6a^{-4} + 19q^2a^{-2} + 13q^{-2} + 12t^{-1}q^4a^{-2} + 14t^{-1} + t^{-1}q^{-4}a^2 + 4t^{-2}q^6a^{-2} + 13t^{-2}q^2 + 2t^{-2}q^{-2}a^2 + t^{-3}q^8a^{-2} + 6t^{-3}q^4 + 3t^{-3}a^2 + 2t^{-4}q^6 + 2t^{-4}q^2a^2 + t^{-5}q^4a^2;6:30.22;False
12_934;13;t^4q^{-6} + 3t^3q^{-4} + t^3q^{-8}a^2 + 7t^2q^{-2} + 4t^2q^{-6}a^2 + 8t + 11tq^{-4}a^2 + tq^{-8}a^4 + 7q^2 + 18q^{-2}a^2 + 4q^{-6}a^4 + 3t^{-1}q^4 + 22t^{-1}a^2 + 10t^{-1}q^{-4}a^4 + t^{-2}q^6 + 18t^{-2}q^2a^2 + 18t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 11t^{-3}q^4a^2 + 21t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 18t^{-4}q^2a^4 + 6t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 10t^{-5}q^4a^4 + 8t^{-5}a^6 + 4t^{-6}q^6a^4 + 6t^{-6}q^2a^6 + t^{-7}q^8a^4 + 3t^{-7}q^4a^6 + t^{-8}q^6a^6;1:21.32;False
12_935;14;t^7q^{-2}a^{-6} + t^6a^{-6} + 3t^6q^{-4}a^{-4} + t^5q^2a^{-6} + 7t^5q^{-2}a^{-4} + 3t^5q^{-6}a^{-2} + 10t^4a^{-4} + 10t^4q^{-4}a^{-2} + t^4q^{-8} + 7t^3q^2a^{-4} + 20t^3q^{-2}a^{-2} + 4t^3q^{-6} + 3t^2q^4a^{-4} + 25t^2a^{-2} + 12t^2q^{-4} + 20tq^2a^{-2} + 22tq^{-2} + tq^{-6}a^2 + 10q^4a^{-2} + 27 + 4q^{-4}a^2 + 3t^{-1}q^6a^{-2} + 22t^{-1}q^2 + 9t^{-1}q^{-2}a^2 + 12t^{-2}q^4 + 12t^{-2}a^2 + 4t^{-3}q^6 + 9t^{-3}q^2a^2 + t^{-4}q^8 + 4t^{-4}q^4a^2 + t^{-5}q^6a^2;6:20.21;False
12_936;14;t^6q^{-4}a^{-4} + 3t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + 5t^4a^{-4} + 5t^4q^{-4}a^{-2} + 3t^3q^2a^{-4} + 12t^3q^{-2}a^{-2} + 2t^3q^{-6} + t^2q^4a^{-4} + 15t^2a^{-2} + 8t^2q^{-4} + 12tq^2a^{-2} + 17tq^{-2} + tq^{-6}a^2 + 5q^4a^{-2} + 22 + 5q^{-4}a^2 + t^{-1}q^6a^{-2} + 17t^{-1}q^2 + 11t^{-1}q^{-2}a^2 + 8t^{-2}q^4 + 15t^{-2}a^2 + t^{-2}q^{-4}a^4 + 2t^{-3}q^6 + 11t^{-3}q^2a^2 + 3t^{-3}q^{-2}a^4 + 5t^{-4}q^4a^2 + 4t^{-4}a^4 + t^{-5}q^6a^2 + 3t^{-5}q^2a^4 + t^{-6}q^4a^4;2:04:05;True
12_937;13;t^{10}q^{-6}a^{-10} + t^9q^{-4}a^{-10} + t^9q^{-8}a^{-8} + 2t^8q^{-2}a^{-10} + 2t^8q^{-6}a^{-8} + t^7a^{-10} + 5t^7q^{-4}a^{-8} + t^7q^{-8}a^{-6} + 2t^6q^2a^{-10} + 4t^6q^{-2}a^{-8} + 3t^6q^{-6}a^{-6} + t^5q^4a^{-10} + 6t^5a^{-8} + 4t^5q^{-4}a^{-6} + t^4q^6a^{-10} + 4t^4q^2a^{-8} + 5t^4q^{-2}a^{-6} + t^4q^{-6}a^{-4} + 5t^3q^4a^{-8} + 5t^3a^{-6} + t^3q^{-4}a^{-4} + 2t^2q^6a^{-8} + 5t^2q^2a^{-6} + 2t^2q^{-2}a^{-4} + tq^8a^{-8} + 4tq^4a^{-6} + ta^{-4} + 3q^6a^{-6} + 2q^2a^{-4} + t^{-1}q^8a^{-6} + t^{-1}q^4a^{-4} + t^{-2}q^6a^{-4};0:37.42;False
12_940;15;t^8a^{-8} + 3t^7q^{-2}a^{-6} + 4t^6a^{-6} + 3t^6q^{-4}a^{-4} + 3t^5q^2a^{-6} + 8t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + 13t^4a^{-4} + 5t^4q^{-4}a^{-2} + 8t^3q^2a^{-4} + 14t^3q^{-2}a^{-2} + t^3q^{-6} + 3t^2q^4a^{-4} + 18t^2a^{-2} + 4t^2q^{-4} + 14tq^2a^{-2} + 11tq^{-2} + 5q^4a^{-2} + 15 + q^{-4}a^2 + t^{-1}q^6a^{-2} + 11t^{-1}q^2 + 3t^{-1}q^{-2}a^2 + 4t^{-2}q^4 + 6t^{-2}a^2 + t^{-3}q^6 + 3t^{-3}q^2a^2 + t^{-4}q^4a^2;24:59.89;False
12_941;13;t^8q^{-6}a^{-6} + 2t^7q^{-4}a^{-6} + t^7q^{-8}a^{-4} + 3t^6q^{-2}a^{-6} + 3t^6q^{-6}a^{-4} + 4t^5a^{-6} + 6t^5q^{-4}a^{-4} + t^5q^{-8}a^{-2} + 3t^4q^2a^{-6} + 10t^4q^{-2}a^{-4} + 3t^4q^{-6}a^{-2} + 2t^3q^4a^{-6} + 10t^3a^{-4} + 7t^3q^{-4}a^{-2} + t^2q^6a^{-6} + 10t^2q^2a^{-4} + 9t^2q^{-2}a^{-2} + t^2q^{-6} + 6tq^4a^{-4} + 12ta^{-2} + 2tq^{-4} + 3q^6a^{-4} + 9q^2a^{-2} + 4q^{-2} + t^{-1}q^8a^{-4} + 7t^{-1}q^4a^{-2} + 3t^{-1} + 3t^{-2}q^6a^{-2} + 4t^{-2}q^2 + t^{-3}q^8a^{-2} + 2t^{-3}q^4 + t^{-4}q^6;10:04.00;True
12_943;14;t^6q^{-4}a^{-4} + 3t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + 5t^4a^{-4} + 5t^4q^{-4}a^{-2} + 3t^3q^2a^{-4} + 13t^3q^{-2}a^{-2} + 2t^3q^{-6} + t^2q^4a^{-4} + 17t^2a^{-2} + 9t^2q^{-4} + 13tq^2a^{-2} + 19tq^{-2} + tq^{-6}a^2 + 5q^4a^{-2} + 25 + 5q^{-4}a^2 + t^{-1}q^6a^{-2} + 19t^{-1}q^2 + 13t^{-1}q^{-2}a^2 + 9t^{-2}q^4 + 17t^{-2}a^2 + t^{-2}q^{-4}a^4 + 2t^{-3}q^6 + 13t^{-3}q^2a^2 + 3t^{-3}q^{-2}a^4 + 5t^{-4}q^4a^2 + 5t^{-4}a^4 + t^{-5}q^6a^2 + 3t^{-5}q^2a^4 + t^{-6}q^4a^4;1:59:16;True
12_944;13;t^5q^{-6}a^{-2} + 3t^4q^{-4}a^{-2} + t^4q^{-8} + 5t^3q^{-2}a^{-2} + 4t^3q^{-6} + 6t^2a^{-2} + 8t^2q^{-4} + t^2q^{-8}a^2 + 5tq^2a^{-2} + 13tq^{-2} + 3tq^{-6}a^2 + 3q^4a^{-2} + 14 + 8q^{-4}a^2 + t^{-1}q^6a^{-2} + 13t^{-1}q^2 + 10t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 8t^{-2}q^4 + 14t^{-2}a^2 + 2t^{-2}q^{-4}a^4 + 4t^{-3}q^6 + 10t^{-3}q^2a^2 + 4t^{-3}q^{-2}a^4 + t^{-4}q^8 + 8t^{-4}q^4a^2 + 3t^{-4}a^4 + 3t^{-5}q^6a^2 + 4t^{-5}q^2a^4 + t^{-6}q^8a^2 + 2t^{-6}q^4a^4 + t^{-7}q^6a^4;1:41.16;False
12_945;14;t^7q^{-4}a^{-6} + 3t^6q^{-2}a^{-6} + t^6q^{-6}a^{-4} + 5t^5a^{-6} + 5t^5q^{-4}a^{-4} + 3t^4q^2a^{-6} + 12t^4q^{-2}a^{-4} + 2t^4q^{-6}a^{-2} + t^3q^4a^{-6} + 15t^3a^{-4} + 8t^3q^{-4}a^{-2} + 12t^2q^2a^{-4} + 17t^2q^{-2}a^{-2} + t^2q^{-6} + 5tq^4a^{-4} + 21ta^{-2} + 5tq^{-4} + q^6a^{-4} + 17q^2a^{-2} + 11q^{-2} + 8t^{-1}q^4a^{-2} + 14t^{-1} + t^{-1}q^{-4}a^2 + 2t^{-2}q^6a^{-2} + 11t^{-2}q^2 + 3t^{-2}q^{-2}a^2 + 5t^{-3}q^4 + 4t^{-3}a^2 + t^{-4}q^6 + 3t^{-4}q^2a^2 + t^{-5}q^4a^2;6:04.80;False
12_946;13;t^2q^{-6}a^4 + 2tq^{-4}a^4 + tq^{-8}a^6 + 4q^{-2}a^4 + 4q^{-6}a^6 + 4t^{-1}a^4 + 7t^{-1}q^{-4}a^6 + t^{-1}q^{-8}a^8 + 4t^{-2}q^2a^4 + 11t^{-2}q^{-2}a^6 + 3t^{-2}q^{-6}a^8 + 2t^{-3}q^4a^4 + 12t^{-3}a^6 + 8t^{-3}q^{-4}a^8 + t^{-4}q^6a^4 + 11t^{-4}q^2a^6 + 10t^{-4}q^{-2}a^8 + t^{-4}q^{-6}a^{10} + 7t^{-5}q^4a^6 + 13t^{-5}a^8 + 2t^{-5}q^{-4}a^{10} + 4t^{-6}q^6a^6 + 10t^{-6}q^2a^8 + 4t^{-6}q^{-2}a^{10} + t^{-7}q^8a^6 + 8t^{-7}q^4a^8 + 4t^{-7}a^{10} + 3t^{-8}q^6a^8 + 4t^{-8}q^2a^{10} + t^{-9}q^8a^8 + 2t^{-9}q^4a^{10} + t^{-10}q^6a^{10};0:35.27;False
12_949;13;t^4q^{-6} + 3t^3q^{-4} + t^3q^{-8}a^2 + 6t^2q^{-2} + 4t^2q^{-6}a^2 + 6t + 10tq^{-4}a^2 + tq^{-8}a^4 + 6q^2 + 15q^{-2}a^2 + 4q^{-6}a^4 + 3t^{-1}q^4 + 19t^{-1}a^2 + 9t^{-1}q^{-4}a^4 + t^{-2}q^6 + 15t^{-2}q^2a^2 + 16t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 10t^{-3}q^4a^2 + 17t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 16t^{-4}q^2a^4 + 5t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 9t^{-5}q^4a^4 + 7t^{-5}a^6 + 4t^{-6}q^6a^4 + 5t^{-6}q^2a^6 + t^{-7}q^8a^4 + 3t^{-7}q^4a^6 + t^{-8}q^6a^6;10:07.58;True
12_951;14;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + 2t^4q^{-6} + 4t^3a^{-2} + 8t^3q^{-4} + t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 16t^2q^{-2} + 5t^2q^{-6}a^2 + tq^4a^{-2} + 20t + 14tq^{-4}a^2 + 16q^2 + 26q^{-2}a^2 + 2q^{-6}a^4 + 8t^{-1}q^4 + 31t^{-1}a^2 + 8t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 26t^{-2}q^2a^2 + 17t^{-2}q^{-2}a^4 + 14t^{-3}q^4a^2 + 21t^{-3}a^4 + t^{-3}q^{-4}a^6 + 5t^{-4}q^6a^2 + 17t^{-4}q^2a^4 + 3t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 8t^{-5}q^4a^4 + 5t^{-5}a^6 + 2t^{-6}q^6a^4 + 3t^{-6}q^2a^6 + t^{-7}q^4a^6;7:18.78;False
12_952;13;t^2q^{-6}a^4 + 2tq^{-4}a^4 + tq^{-8}a^6 + 3q^{-2}a^4 + 4q^{-6}a^6 + 3t^{-1}a^4 + 6t^{-1}q^{-4}a^6 + t^{-1}q^{-8}a^8 + 3t^{-2}q^2a^4 + 9t^{-2}q^{-2}a^6 + 3t^{-2}q^{-6}a^8 + 2t^{-3}q^4a^4 + 8t^{-3}a^6 + 7t^{-3}q^{-4}a^8 + t^{-4}q^6a^4 + 9t^{-4}q^2a^6 + 7t^{-4}q^{-2}a^8 + t^{-4}q^{-6}a^{10} + 6t^{-5}q^4a^6 + 10t^{-5}a^8 + 2t^{-5}q^{-4}a^{10} + 4t^{-6}q^6a^6 + 7t^{-6}q^2a^8 + 3t^{-6}q^{-2}a^{10} + t^{-7}q^8a^6 + 7t^{-7}q^4a^8 + 2t^{-7}a^{10} + 3t^{-8}q^6a^8 + 3t^{-8}q^2a^{10} + t^{-9}q^8a^8 + 2t^{-9}q^4a^{10} + t^{-10}q^6a^{10};0:36.10;False
12_954;13;t^4q^{-6} + 3t^3q^{-4} + t^3q^{-8}a^2 + 6t^2q^{-2} + 4t^2q^{-6}a^2 + 7t + 10tq^{-4}a^2 + tq^{-8}a^4 + 6q^2 + 16q^{-2}a^2 + 4q^{-6}a^4 + 3t^{-1}q^4 + 19t^{-1}a^2 + 9t^{-1}q^{-4}a^4 + t^{-2}q^6 + 16t^{-2}q^2a^2 + 16t^{-2}q^{-2}a^4 + t^{-2}q^{-6}a^6 + 10t^{-3}q^4a^2 + 18t^{-3}a^4 + 3t^{-3}q^{-4}a^6 + 4t^{-4}q^6a^2 + 16t^{-4}q^2a^4 + 5t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 9t^{-5}q^4a^4 + 7t^{-5}a^6 + 4t^{-6}q^6a^4 + 5t^{-6}q^2a^6 + t^{-7}q^8a^4 + 3t^{-7}q^4a^6 + t^{-8}q^6a^6;9:15.70;True
12_956;13;t^3q^{-6}a^2 + 3t^2q^{-4}a^2 + t^2q^{-8}a^4 + 5tq^{-2}a^2 + 4tq^{-6}a^4 + 6a^2 + 10q^{-4}a^4 + q^{-8}a^6 + 5t^{-1}q^2a^2 + 15t^{-1}q^{-2}a^4 + 4t^{-1}q^{-6}a^6 + 3t^{-2}q^4a^2 + 18t^{-2}a^4 + 10t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 15t^{-3}q^2a^4 + 16t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + 10t^{-4}q^4a^4 + 18t^{-4}a^6 + 3t^{-4}q^{-4}a^8 + 4t^{-5}q^6a^4 + 16t^{-5}q^2a^6 + 6t^{-5}q^{-2}a^8 + t^{-6}q^8a^4 + 10t^{-6}q^4a^6 + 7t^{-6}a^8 + 4t^{-7}q^6a^6 + 6t^{-7}q^2a^8 + t^{-8}q^8a^6 + 3t^{-8}q^4a^8 + t^{-9}q^6a^8;0:56.19;False
12_958;13;t^3q^{-6}a^2 + 3t^2q^{-4}a^2 + t^2q^{-8}a^4 + 5tq^{-2}a^2 + 4tq^{-6}a^4 + 6a^2 + 10q^{-4}a^4 + q^{-8}a^6 + 5t^{-1}q^2a^2 + 14t^{-1}q^{-2}a^4 + 4t^{-1}q^{-6}a^6 + 3t^{-2}q^4a^2 + 17t^{-2}a^4 + 9t^{-2}q^{-4}a^6 + t^{-3}q^6a^2 + 14t^{-3}q^2a^4 + 15t^{-3}q^{-2}a^6 + t^{-3}q^{-6}a^8 + 10t^{-4}q^4a^4 + 16t^{-4}a^6 + 3t^{-4}q^{-4}a^8 + 4t^{-5}q^6a^4 + 15t^{-5}q^2a^6 + 5t^{-5}q^{-2}a^8 + t^{-6}q^8a^4 + 9t^{-6}q^4a^6 + 6t^{-6}a^8 + 4t^{-7}q^6a^6 + 5t^{-7}q^2a^8 + t^{-8}q^8a^6 + 3t^{-8}q^4a^8 + t^{-9}q^6a^8;0:53.39;False
12_960;14;t^6q^{-4}a^{-4} + 4t^5q^{-2}a^{-4} + t^5q^{-6}a^{-2} + 7t^4a^{-4} + 6t^4q^{-4}a^{-2} + 4t^3q^2a^{-4} + 17t^3q^{-2}a^{-2} + 2t^3q^{-6} + t^2q^4a^{-4} + 22t^2a^{-2} + 11t^2q^{-4} + 17tq^2a^{-2} + 24tq^{-2} + tq^{-6}a^2 + 6q^4a^{-2} + 33 + 6q^{-4}a^2 + t^{-1}q^6a^{-2} + 24t^{-1}q^2 + 17t^{-1}q^{-2}a^2 + 11t^{-2}q^4 + 22t^{-2}a^2 + t^{-2}q^{-4}a^4 + 2t^{-3}q^6 + 17t^{-3}q^2a^2 + 4t^{-3}q^{-2}a^4 + 6t^{-4}q^4a^2 + 7t^{-4}a^4 + t^{-5}q^6a^2 + 4t^{-5}q^2a^4 + t^{-6}q^4a^4;9:56.35;False
12_961;14;t^6q^{-4}a^{-4} + 3t^5q^{-2}a^{-4} + 2t^5q^{-6}a^{-2} + 4t^4a^{-4} + 8t^4q^{-4}a^{-2} + t^4q^{-8} + 3t^3q^2a^{-4} + 16t^3q^{-2}a^{-2} + 5t^3q^{-6} + t^2q^4a^{-4} + 20t^2a^{-2} + 14t^2q^{-4} + 16tq^2a^{-2} + 24tq^{-2} + 2tq^{-6}a^2 + 8q^4a^{-2} + 30 + 7q^{-4}a^2 + 2t^{-1}q^6a^{-2} + 24t^{-1}q^2 + 15t^{-1}q^{-2}a^2 + 14t^{-2}q^4 + 18t^{-2}a^2 + t^{-2}q^{-4}a^4 + 5t^{-3}q^6 + 15t^{-3}q^2a^2 + 2t^{-3}q^{-2}a^4 + t^{-4}q^8 + 7t^{-4}q^4a^2 + 3t^{-4}a^4 + 2t^{-5}q^6a^2 + 2t^{-5}q^2a^4 + t^{-6}q^4a^4;10:25.05;False
12_962;14;t^7q^{-4}a^{-6} + 2t^6q^{-2}a^{-6} + 2t^6q^{-6}a^{-4} + 3t^5a^{-6} + 7t^5q^{-4}a^{-4} + t^5q^{-8}a^{-2} + 2t^4q^2a^{-6} + 13t^4q^{-2}a^{-4} + 5t^4q^{-6}a^{-2} + t^3q^4a^{-6} + 16t^3a^{-4} + 12t^3q^{-4}a^{-2} + 13t^2q^2a^{-4} + 21t^2q^{-2}a^{-2} + 2t^2q^{-6} + 7tq^4a^{-4} + 24ta^{-2} + 7tq^{-4} + 2q^6a^{-4} + 21q^2a^{-2} + 13q^{-2} + 12t^{-1}q^4a^{-2} + 15t^{-1} + t^{-1}q^{-4}a^2 + 5t^{-2}q^6a^{-2} + 13t^{-2}q^2 + 2t^{-2}q^{-2}a^2 + t^{-3}q^8a^{-2} + 7t^{-3}q^4 + 3t^{-3}a^2 + 2t^{-4}q^6 + 2t^{-4}q^2a^2 + t^{-5}q^4a^2;1:22:33;True
12_964;14;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + 2t^4q^{-6} + 3t^3a^{-2} + 8t^3q^{-4} + t^3q^{-8}a^2 + 3t^2q^2a^{-2} + 14t^2q^{-2} + 5t^2q^{-6}a^2 + tq^4a^{-2} + 17t + 13tq^{-4}a^2 + 14q^2 + 22q^{-2}a^2 + 2q^{-6}a^4 + 8t^{-1}q^4 + 26t^{-1}a^2 + 7t^{-1}q^{-4}a^4 + 2t^{-2}q^6 + 22t^{-2}q^2a^2 + 14t^{-2}q^{-2}a^4 + 13t^{-3}q^4a^2 + 16t^{-3}a^4 + t^{-3}q^{-4}a^6 + 5t^{-4}q^6a^2 + 14t^{-4}q^2a^4 + 2t^{-4}q^{-2}a^6 + t^{-5}q^8a^2 + 7t^{-5}q^4a^4 + 3t^{-5}a^6 + 2t^{-6}q^6a^4 + 2t^{-6}q^2a^6 + t^{-7}q^4a^6;6:54.62;False
12_965;14;t^6q^{-4}a^{-4} + 3t^5q^{-2}a^{-4} + 2t^5q^{-6}a^{-2} + 5t^4a^{-4} + 8t^4q^{-4}a^{-2} + t^4q^{-8} + 3t^3q^2a^{-4} + 17t^3q^{-2}a^{-2} + 5t^3q^{-6} + t^2q^4a^{-4} + 21t^2a^{-2} + 14t^2q^{-4} + 17tq^2a^{-2} + 26tq^{-2} + 2tq^{-6}a^2 + 8q^4a^{-2} + 32 + 8q^{-4}a^2 + 2t^{-1}q^6a^{-2} + 26t^{-1}q^2 + 16t^{-1}q^{-2}a^2 + 14t^{-2}q^4 + 21t^{-2}a^2 + t^{-2}q^{-4}a^4 + 5t^{-3}q^6 + 16t^{-3}q^2a^2 + 3t^{-3}q^{-2}a^4 + t^{-4}q^8 + 8t^{-4}q^4a^2 + 4t^{-4}a^4 + 2t^{-5}q^6a^2 + 3t^{-5}q^2a^4 + t^{-6}q^4a^4;2:04:10;True
12_966;13;t^5q^{-6}a^{-2} + 3t^4q^{-4}a^{-2} + t^4q^{-8} + 6t^3q^{-2}a^{-2} + 4t^3q^{-6} + 7t^2a^{-2} + 10t^2q^{-4} + t^2q^{-8}a^2 + 6tq^2a^{-2} + 16tq^{-2} + 4tq^{-6}a^2 + 3q^4a^{-2} + 20 + 10q^{-4}a^2 + t^{-1}q^6a^{-2} + 16t^{-1}q^2 + 16t^{-1}q^{-2}a^2 + t^{-1}q^{-6}a^4 + 10t^{-2}q^4 + 19t^{-2}a^2 + 3t^{-2}q^{-4}a^4 + 4t^{-3}q^6 + 16t^{-3}q^2a^2 + 6t^{-3}q^{-2}a^4 + t^{-4}q^8 + 10t^{-4}q^4a^2 + 7t^{-4}a^4 + 4t^{-5}q^6a^2 + 6t^{-5}q^2a^4 + t^{-6}q^8a^2 + 3t^{-6}q^4a^4 + t^{-7}q^6a^4;21:24.52;True
12_968;14;t^6q^{-4}a^{-4} + 2t^5q^{-2}a^{-4} + 2t^5q^{-6}a^{-2} + 3t^4a^{-4} + 6t^4q^{-4}a^{-2} + t^4q^{-8} + 2t^3q^2a^{-4} + 11t^3q^{-2}a^{-2} + 4t^3q^{-6} + t^2q^4a^{-4} + 13t^2a^{-2} + 10t^2q^{-4} + 11tq^2a^{-2} + 16tq^{-2} + 2tq^{-6}a^2 + 6q^4a^{-2} + 20 + 5q^{-4}a^2 + 2t^{-1}q^6a^{-2} + 16t^{-1}q^2 + 10t^{-1}q^{-2}a^2 + 10t^{-2}q^4 + 11t^{-2}a^2 + t^{-2}q^{-4}a^4 + 4t^{-3}q^6 + 10t^{-3}q^2a^2 + t^{-3}q^{-2}a^4 + t^{-4}q^8 + 5t^{-4}q^4a^2 + 2t^{-4}a^4 + 2t^{-5}q^6a^2 + t^{-5}q^2a^4 + t^{-6}q^4a^4;10:10.00;False
12_969;15;t^6q^{-2}a^{-4} + t^5a^{-4} + 2t^5q^{-4}a^{-2} + t^4q^2a^{-4} + 5t^4q^{-2}a^{-2} + t^4q^{-6} + 6t^3a^{-2} + 5t^3q^{-4} + 5t^2q^2a^{-2} + 10t^2q^{-2} + t^2q^{-6}a^2 + 2tq^4a^{-2} + 13t + 5tq^{-4}a^2 + 10q^2 + 11q^{-2}a^2 + 5t^{-1}q^4 + 13t^{-1}a^2 + 2t^{-1}q^{-4}a^4 + t^{-2}q^6 + 11t^{-2}q^2a^2 + 5t^{-2}q^{-2}a^4 + 5t^{-3}q^4a^2 + 7t^{-3}a^4 + t^{-4}q^6a^2 + 5t^{-4}q^2a^4 + t^{-4}q^{-2}a^6 + 2t^{-5}q^4a^4 + t^{-5}a^6 + t^{-6}q^2a^6;49:17.05;False
12_970;13;t^5q^{-6} + 2t^4q^{-4} + t^4q^{-8}a^2 + 2t^3q^{-2} + 3t^3q^{-6}a^2 + 3t^2 + 5t^2q^{-4}a^2 + t^2q^{-8}a^4 + 2tq^2 + 7tq^{-2}a^2 + 3tq^{-6}a^4 + 2q^4 + 6a^2 + 6q^{-4}a^4 + t^{-1}q^6 + 7t^{-1}q^2a^2 + 6t^{-1}q^{-2}a^4 + t^{-1}q^{-6}a^6 + 5t^{-2}q^4a^2 + 8t^{-2}a^4 + 2t^{-2}q^{-4}a^6 + 3t^{-3}q^6a^2 + 6t^{-3}q^2a^4 + 3t^{-3}q^{-2}a^6 + t^{-4}q^8a^2 + 6t^{-4}q^4a^4 + 2t^{-4}a^6 + 3t^{-5}q^6a^4 + 3t^{-5}q^2a^6 + t^{-6}q^8a^4 + 2t^{-6}q^4a^6 + t^{-7}q^6a^6;1:17.74;False
12_971;14;t^5q^{-4}a^{-2} + 3t^4q^{-2}a^{-2} + t^4q^{-6} + 3t^3a^{-2} + 5t^3q^{-4} + 3t^2q^2a^{-2} + 9t^2q^{-2} + 2t^2q^{-6}a^2 + tq^4a^{-2} + 12t + 7tq^{-4}a^2 + 9q^2 + 14q^{-2}a^2 + q^{-6}a^4 + 5t^{-1}q^4 + 16t^{-1}a^2 + 4t^{-1}q^{-4}a^4 + t^{-2}q^6 + 14t^{-2}q^2a^2 + 9t^{-2}q^{-2}a^4 + 7t^{-3}q^4a^2 + 11t^{-3}a^4 + t^{-3}q^{-4}a^6 + 2t^{-4}q^6a^2 + 9t^{-4}q^2a^4 + 2t^{-4}q^{-2}a^6 + 4t^{-5}q^4a^4 + 3t^{-5}a^6 + t^{-6}q^6a^4 + 2t^{-6}q^2a^6 + t^{-7}q^4a^6;6:27.08;False
